factura_id,cliente_id,cantidad,monto_pesos,producto_id,fecha
4997,13127,1,12100,34012,2023-02-16
4997,13127,1,14900,40009,2023-02-16
4997,13127,1,14800,1011,2023-02-16
4998,13028,1,22500,25004,2023-02-16
4999,10358,1,19500,13013,2023-02-16
4999,10358,1,16200,47001,2023-02-16
5000,13096,1,17400,7004,2023-02-16
5000,13096,1,27800,6012,2023-02-16
5001,11495,1,18600,39001,2023-02-16
5002,11801,1,6900,31007,2023-02-16
5002,11801,2,62400,43005,2023-02-16
5002,11801,2,12600,37003,2023-02-16
5002,11801,1,6800,45013,2023-02-16
5002,11801,2,32400,47010,2023-02-16
5002,11801,2,16200,44010,2023-02-16
5003,12704,1,8100,44011,2023-02-16
5003,12704,1,17400,7010,2023-02-16
5003,12704,1,19400,49014,2023-02-16
5003,12704,1,14800,1001,2023-02-16
5004,12737,1,16100,28013,2023-02-16
5004,12737,3,16500,36013,2023-02-16
5004,12737,2,17600,11015,2023-02-16
5005,12693,1,6300,37011,2023-02-16
5006,10526,1,5500,36001,2023-02-16
5006,10526,2,29800,40011,2023-02-16
5006,10526,1,9700,3010,2023-02-16
5006,10526,1,16200,47010,2023-02-16
5006,10526,1,31200,43002,2023-02-16
5006,10526,1,14800,1005,2023-02-16
5007,13172,2,53000,33012,2023-02-16
5008,10565,2,28800,21008,2023-02-16
5008,10565,1,26500,33009,2023-02-16
5008,10565,2,42200,18005,2023-02-16
5008,10565,2,19400,3010,2023-02-16
5009,12169,2,39000,13010,2023-02-16
4993,11591,2,42000,26011,2023-02-15
4994,10745,1,5500,36013,2023-02-15
4994,10745,2,32400,47010,2023-02-15
4994,10745,1,16200,47015,2023-02-15
4994,10745,3,22800,30010,2023-02-15
4994,10745,1,6900,31012,2023-02-15
4995,10823,2,34800,7010,2023-02-15
4995,10823,2,32400,47008,2023-02-15
4996,11250,1,9700,3009,2023-02-15
4981,13491,1,16200,47001,2023-02-14
4981,13491,2,31400,16010,2023-02-14
4981,13491,1,17400,7005,2023-02-14
4981,13491,1,19400,49013,2023-02-14
4981,13491,2,19400,3001,2023-02-14
4981,13491,2,39000,13005,2023-02-14
4982,10679,1,23300,42001,2023-02-14
4982,10679,2,35800,27015,2023-02-14
4982,10679,2,32400,47006,2023-02-14
4982,10679,1,16200,47008,2023-02-14
4982,10679,1,29800,15002,2023-02-14
4982,10679,3,47100,16011,2023-02-14
4983,10547,2,49200,24010,2023-02-14
4983,10547,1,17400,7008,2023-02-14
4983,10547,1,12100,34005,2023-02-14
4983,10547,1,24600,24011,2023-02-14
4983,10547,2,34800,7009,2023-02-14
4984,11945,1,23300,42003,2023-02-14
4984,11945,1,6900,31006,2023-02-14
4985,10749,1,6900,31007,2023-02-14
4985,10749,3,51900,22006,2023-02-14
4986,13158,1,17400,7004,2023-02-14
4986,13158,1,14900,40011,2023-02-14
4986,13158,1,5500,36013,2023-02-14
4986,13158,1,14800,1005,2023-02-14
4986,13158,3,18600,9007,2023-02-14
4987,10804,3,30900,23005,2023-02-14
4987,10804,1,14800,1012,2023-02-14
4987,10804,2,34800,7009,2023-02-14
4987,10804,1,15700,16014,2023-02-14
4988,10348,1,8100,44004,2023-02-14
4989,13255,1,18300,14012,2023-02-14
4989,13255,1,31200,43009,2023-02-14
4989,13255,1,8200,12006,2023-02-14
4989,13255,1,24600,24003,2023-02-14
4990,12158,2,45000,25008,2023-02-14
4990,12158,2,19400,3010,2023-02-14
4990,12158,1,19900,38015,2023-02-14
4991,11348,1,19900,38014,2023-02-14
4992,12815,2,17400,35006,2023-02-14
4992,12815,1,17400,7010,2023-02-14
4992,12815,1,9700,3002,2023-02-14
4977,10585,2,24200,34012,2023-02-13
4977,10585,2,53000,33009,2023-02-13
4977,10585,2,17600,11015,2023-02-13
4977,10585,1,17900,27006,2023-02-13
4978,10359,1,21000,26015,2023-02-13
4978,10359,2,49200,24002,2023-02-13
4978,10359,3,93600,43013,2023-02-13
4978,10359,1,8800,11002,2023-02-13
4978,10359,1,15800,2012,2023-02-13
4979,10960,1,14400,21008,2023-02-13
4979,10960,1,10300,23011,2023-02-13
4979,10960,1,17400,7007,2023-02-13
4979,10960,1,23800,32003,2023-02-13
4979,10960,1,18200,17002,2023-02-13
4980,12247,2,16200,44014,2023-02-13
4980,12247,1,17400,7004,2023-02-13
4980,12247,1,11200,19014,2023-02-13
4962,10283,1,22500,25003,2023-02-12
4962,10283,1,6900,31012,2023-02-12
4963,11789,1,19500,13010,2023-02-12
4963,11789,1,15700,16006,2023-02-12
4963,11789,1,7400,29002,2023-02-12
4963,11789,1,5800,10005,2023-02-12
4964,13404,1,28700,5004,2023-02-12
4964,13404,1,14800,1001,2023-02-12
4965,10208,3,48300,28013,2023-02-12
4965,10208,3,24300,44010,2023-02-12
4965,10208,1,7600,30010,2023-02-12
4965,10208,3,44700,40005,2023-02-12
4965,10208,1,19400,49013,2023-02-12
4966,13312,1,24600,24002,2023-02-12
4967,10807,1,21200,4002,2023-02-12
4967,10807,1,14800,1004,2023-02-12
4967,10807,1,17400,7005,2023-02-12
4967,10807,2,19400,3010,2023-02-12
4967,10807,1,21100,18005,2023-02-12
4967,10807,1,8800,11002,2023-02-12
4968,10792,3,44400,1012,2023-02-12
4968,10792,1,8100,44010,2023-02-12
4968,10792,1,26500,33009,2023-02-12
4969,11768,2,34800,7008,2023-02-12
4969,11768,1,12600,20002,2023-02-12
4969,11768,1,17900,27015,2023-02-12
4970,12270,2,62400,43005,2023-02-12
4970,12270,1,18200,17011,2023-02-12
4970,12270,2,28800,21006,2023-02-12
4971,11131,1,26500,33009,2023-02-12
4971,11131,1,6900,31012,2023-02-12
4971,11131,1,7400,29002,2023-02-12
4971,11131,2,59600,15007,2023-02-12
4972,12846,2,24200,34010,2023-02-12
4972,12846,1,18200,17011,2023-02-12
4972,12846,1,24600,24015,2023-02-12
4973,12790,1,6900,31004,2023-02-12
4973,12790,1,9700,3010,2023-02-12
4974,12593,1,10900,41005,2023-02-12
4974,12593,1,6900,31012,2023-02-12
4975,13348,1,14900,40011,2023-02-12
4975,13348,1,17400,7007,2023-02-12
4975,13348,2,20600,23005,2023-02-12
4975,13348,2,32400,47008,2023-02-12
4976,13141,1,17900,27015,2023-02-12
4976,13141,1,18200,17001,2023-02-12
4976,13141,1,7600,30015,2023-02-12
4976,13141,2,55600,6004,2023-02-12
4947,13015,1,12600,20002,2023-02-11
4948,11111,1,19900,38002,2023-02-11
4948,11111,2,39800,38015,2023-02-11
4948,11111,1,27800,6004,2023-02-11
4948,11111,2,34600,22015,2023-02-11
4948,11111,2,39000,13013,2023-02-11
4948,11111,1,9700,3007,2023-02-11
4949,13229,1,19900,38012,2023-02-11
4950,11123,1,14400,21005,2023-02-11
4950,11123,2,12600,37011,2023-02-11
4950,11123,1,27800,6011,2023-02-11
4950,11123,1,8100,44014,2023-02-11
4951,13220,2,42000,26011,2023-02-11
4951,13220,1,8100,44011,2023-02-11
4951,13220,1,5800,10004,2023-02-11
4952,12247,2,19400,3009,2023-02-11
4952,12247,1,28700,5004,2023-02-11
4952,12247,2,55600,6009,2023-02-11
4953,12610,1,8200,12006,2023-02-11
4953,12610,2,11000,36015,2023-02-11
4953,12610,1,23300,42012,2023-02-11
4953,12610,1,17900,27011,2023-02-11
4953,12610,1,29800,15009,2023-02-11
4954,10191,1,6900,31011,2023-02-11
4955,12714,2,21800,41005,2023-02-11
4956,13356,2,55600,6012,2023-02-11
4956,13356,1,8100,44009,2023-02-11
4956,13356,1,17400,7010,2023-02-11
4957,11096,1,12100,34012,2023-02-11
4957,11096,2,59600,15007,2023-02-11
4957,11096,3,26400,11007,2023-02-11
4957,11096,1,14800,1001,2023-02-11
4957,11096,1,10300,23005,2023-02-11
4957,11096,1,24600,24002,2023-02-11
4958,12616,1,7400,29005,2023-02-11
4958,12616,1,26500,33012,2023-02-11
4959,11981,1,12600,20002,2023-02-11
4959,11981,3,55800,39005,2023-02-11
4959,11981,1,31200,43002,2023-02-11
4959,11981,1,23300,42003,2023-02-11
4959,11981,2,16200,44005,2023-02-11
4959,11981,3,18900,37003,2023-02-11
4960,13149,1,7400,29005,2023-02-11
4960,13149,2,20600,23005,2023-02-11
4960,13149,3,58200,49014,2023-02-11
4960,13149,3,58500,13010,2023-02-11
4960,13149,1,27800,6001,2023-02-11
4960,13149,3,53700,27006,2023-02-11
4961,10986,2,19400,3002,2023-02-11
4961,10986,2,35800,27004,2023-02-11
4934,11045,1,5500,36001,2023-02-10
4934,11045,2,42000,26011,2023-02-10
4934,11045,3,22800,30015,2023-02-10
4934,11045,1,14800,1012,2023-02-10
4935,10822,2,39000,13010,2023-02-10
4935,10822,1,16200,47006,2023-02-10
4935,10822,2,29600,1011,2023-02-10
4936,12105,2,39000,13010,2023-02-10
4936,12105,1,17400,7009,2023-02-10
4936,12105,1,23300,42003,2023-02-10
4936,12105,1,8200,12006,2023-02-10
4936,12105,2,62400,43003,2023-02-10
4936,12105,1,14900,40002,2023-02-10
4937,12937,3,59400,8013,2023-02-10
4937,12937,2,16400,12006,2023-02-10
4938,10318,1,8800,11007,2023-02-10
4938,10318,2,19400,3002,2023-02-10
4938,10318,1,14900,40011,2023-02-10
4938,10318,2,45000,25003,2023-02-10
4938,10318,1,8800,11002,2023-02-10
4939,13139,2,53000,33012,2023-02-10
4939,13139,2,34600,48002,2023-02-10
4939,13139,3,73800,24010,2023-02-10
4939,13139,1,9700,3002,2023-02-10
4939,13139,1,19900,38012,2023-02-10
4939,13139,1,6900,31006,2023-02-10
4940,10811,1,27800,6009,2023-02-10
4940,10811,1,9700,3012,2023-02-10
4940,10811,1,15700,16011,2023-02-10
4940,10811,1,19900,38007,2023-02-10
4941,12828,1,18600,39001,2023-02-10
4941,12828,1,5800,10005,2023-02-10
4941,12828,1,8100,44010,2023-02-10
4942,10379,1,6900,31004,2023-02-10
4942,10379,2,39800,38014,2023-02-10
4942,10379,1,6200,9007,2023-02-10
4943,13244,1,14800,1012,2023-02-10
4943,13244,3,36300,34012,2023-02-10
4943,13244,1,9700,3009,2023-02-10
4943,13244,2,55600,6004,2023-02-10
4943,13244,2,32400,47006,2023-02-10
4943,13244,2,35800,27011,2023-02-10
4944,10181,3,22200,29005,2023-02-10
4944,10181,2,42200,18005,2023-02-10
4944,10181,3,89400,15002,2023-02-10
4944,10181,1,22500,25004,2023-02-10
4944,10181,3,20700,31004,2023-02-10
4944,10181,2,57400,5009,2023-02-10
4945,12589,2,12600,37011,2023-02-10
4945,12589,1,24600,24010,2023-02-10
4945,12589,1,14900,40005,2023-02-10
4945,12589,2,55600,6012,2023-02-10
4945,12589,2,49200,24003,2023-02-10
4945,12589,2,42000,26011,2023-02-10
4946,10566,2,49200,24014,2023-02-10
4946,10566,1,6200,9012,2023-02-10
4946,10566,1,23800,32005,2023-02-10
4946,10566,2,62400,43005,2023-02-10
4925,11477,1,6300,37003,2023-02-09
4926,10980,1,19500,13010,2023-02-09
4926,10980,2,29800,40002,2023-02-09
4927,11283,1,15800,2012,2023-02-09
4927,11283,1,31200,43003,2023-02-09
4927,11283,1,17400,7004,2023-02-09
4927,11283,1,18200,17012,2023-02-09
4927,11283,1,18600,39005,2023-02-09
4927,11283,1,6800,45013,2023-02-09
4928,10903,2,28800,21011,2023-02-09
4928,10903,2,24200,34010,2023-02-09
4928,10903,2,11000,36002,2023-02-09
4928,10903,1,15700,16011,2023-02-09
4928,10903,1,6200,9012,2023-02-09
4929,13036,1,22500,25004,2023-02-09
4929,13036,1,19400,49015,2023-02-09
4929,13036,1,15700,16014,2023-02-09
4929,13036,2,19400,3010,2023-02-09
4929,13036,1,18200,17012,2023-02-09
4930,12414,2,31600,46013,2023-02-09
4930,12414,2,38800,49013,2023-02-09
4931,12848,1,8800,11002,2023-02-09
4931,12848,1,21000,26015,2023-02-09
4931,12848,1,12600,20014,2023-02-09
4931,12848,1,6800,45013,2023-02-09
4931,12848,2,15200,30015,2023-02-09
4931,12848,2,39800,38007,2023-02-09
4932,11666,1,21100,18005,2023-02-09
4932,11666,1,6200,9007,2023-02-09
4933,11666,1,8100,44004,2023-02-09
4933,11666,1,6900,31011,2023-02-09
4933,11666,1,9700,3010,2023-02-09
4933,11666,1,14900,40011,2023-02-09
4933,11666,2,46600,42012,2023-02-09
4919,12338,1,18600,39009,2023-02-08
4919,12338,2,13800,31006,2023-02-08
4919,12338,1,14800,1001,2023-02-08
4919,12338,2,49200,24010,2023-02-08
4920,12302,2,20600,23005,2023-02-08
4921,10376,1,8800,11007,2023-02-08
4922,10553,1,17900,27015,2023-02-08
4923,13044,3,16500,36002,2023-02-08
4923,13044,1,21200,4002,2023-02-08
4923,13044,2,32200,28013,2023-02-08
4924,10730,1,14900,40012,2023-02-08
4924,10730,1,6300,37011,2023-02-08
4924,10730,1,6800,45013,2023-02-08
4924,10730,2,39000,13010,2023-02-08
4924,10730,3,73800,24014,2023-02-08
4909,12560,1,14900,40006,2023-02-07
4909,12560,2,31600,46009,2023-02-07
4909,12560,1,9700,3002,2023-02-07
4909,12560,1,5800,10005,2023-02-07
4909,12560,3,48600,47006,2023-02-07
4909,12560,1,8700,35009,2023-02-07
4910,11485,1,16200,47008,2023-02-07
4910,11485,2,29600,1012,2023-02-07
4910,11485,1,21000,26011,2023-02-07
4910,11485,1,18200,17004,2023-02-07
4911,13173,1,18200,17001,2023-02-07
4911,13173,2,35800,27001,2023-02-07
4911,13173,2,45000,25003,2023-02-07
4912,10810,1,17400,7008,2023-02-07
4912,10810,2,28800,21008,2023-02-07
4912,10810,2,16200,44004,2023-02-07
4912,10810,2,13800,31008,2023-02-07
4912,10810,2,55600,6004,2023-02-07
4912,10810,1,14800,1012,2023-02-07
4913,12349,1,8800,11007,2023-02-07
4914,12348,2,34800,7010,2023-02-07
4914,12348,1,17900,27001,2023-02-07
4914,12348,2,13800,31007,2023-02-07
4914,12348,2,31600,2012,2023-02-07
4914,12348,1,5500,36013,2023-02-07
4915,11184,1,14900,40002,2023-02-07
4916,10453,1,12100,34013,2023-02-07
4916,10453,1,7600,30015,2023-02-07
4916,10453,1,16200,47008,2023-02-07
4916,10453,1,6900,31012,2023-02-07
4917,12308,1,19900,38014,2023-02-07
4917,12308,1,18600,39015,2023-02-07
4918,11376,1,23800,32003,2023-02-07
4918,11376,1,9700,3001,2023-02-07
4918,11376,2,32400,47006,2023-02-07
4902,13070,2,49200,24011,2023-02-06
4902,13070,1,23800,32005,2023-02-06
4902,13070,1,17400,7004,2023-02-06
4903,12753,2,13800,31007,2023-02-06
4903,12753,1,29800,15014,2023-02-06
4903,12753,3,47400,46009,2023-02-06
4904,11831,1,5800,10004,2023-02-06
4904,11831,1,14400,21011,2023-02-06
4904,11831,1,19400,49013,2023-02-06
4905,12357,2,37200,39005,2023-02-06
4906,12390,1,22500,25004,2023-02-06
4906,12390,1,18600,39005,2023-02-06
4906,12390,2,32400,47001,2023-02-06
4906,12390,1,12100,34010,2023-02-06
4906,12390,1,6900,31004,2023-02-06
4907,10183,2,31400,16006,2023-02-06
4907,10183,1,12600,20002,2023-02-06
4907,10183,2,37200,39009,2023-02-06
4907,10183,1,8100,44011,2023-02-06
4907,10183,1,18300,14012,2023-02-06
4908,13082,1,8700,35004,2023-02-06
4908,13082,1,18200,17011,2023-02-06
4908,13082,2,57400,5009,2023-02-06
4908,13082,3,44700,40002,2023-02-06
4908,13082,1,15800,2012,2023-02-06
4908,13082,1,19500,13010,2023-02-06
4897,12209,1,19900,38012,2023-02-05
4897,12209,2,57400,5009,2023-02-05
4898,12776,1,24600,24014,2023-02-05
4898,12776,1,8700,35003,2023-02-05
4899,11449,1,5800,10005,2023-02-05
4900,11741,2,62400,43013,2023-02-05
4900,11741,1,9700,3012,2023-02-05
4900,11741,1,9700,3009,2023-02-05
4900,11741,1,19900,38002,2023-02-05
4901,10199,1,9700,3010,2023-02-05
4901,10199,2,11000,36002,2023-02-05
4901,10199,2,55600,6012,2023-02-05
4901,10199,1,8700,35004,2023-02-05
4901,10199,1,8800,11007,2023-02-05
4901,10199,1,5800,10005,2023-02-05
4892,11656,1,17900,27004,2023-02-04
4892,11656,2,22400,19014,2023-02-04
4892,11656,2,42000,26011,2023-02-04
4892,11656,1,5500,36015,2023-02-04
4893,10328,1,14400,21005,2023-02-04
4893,10328,2,55600,6001,2023-02-04
4893,10328,1,17900,27006,2023-02-04
4893,10328,1,16200,47015,2023-02-04
4893,10328,3,59700,38014,2023-02-04
4893,10328,2,39000,13010,2023-02-04
4894,11709,3,71400,32005,2023-02-04
4894,11709,1,5500,36001,2023-02-04
4894,11709,1,10300,23011,2023-02-04
4894,11709,3,47400,46013,2023-02-04
4894,11709,2,55600,6011,2023-02-04
4894,11709,1,9700,3007,2023-02-04
4895,13173,1,6800,45013,2023-02-04
4895,13173,1,9700,3001,2023-02-04
4895,13173,1,19400,49014,2023-02-04
4895,13173,2,19400,3002,2023-02-04
4896,12649,3,59700,38002,2023-02-04
4896,12649,1,18200,17012,2023-02-04
4896,12649,2,11000,36001,2023-02-04
4896,12649,1,17300,22015,2023-02-04
4888,12430,2,17600,11007,2023-02-03
4888,12430,1,19900,38012,2023-02-03
4888,12430,2,31400,16006,2023-02-03
4889,12903,1,17900,27004,2023-02-03
4889,12903,1,23800,32003,2023-02-03
4889,12903,1,21000,26015,2023-02-03
4889,12903,2,62400,43013,2023-02-03
4889,12903,1,5500,36015,2023-02-03
4890,10534,2,32400,47006,2023-02-03
4890,10534,3,47100,16010,2023-02-03
4890,10534,2,37200,39009,2023-02-03
4890,10534,1,26500,33012,2023-02-03
4890,10534,1,10900,41005,2023-02-03
4890,10534,1,5800,10004,2023-02-03
4891,10660,1,12600,20002,2023-02-03
4891,10660,2,39600,8013,2023-02-03
4891,10660,2,39800,38014,2023-02-03
4891,10660,1,29800,15002,2023-02-03
4881,13112,1,24600,24011,2023-02-02
4881,13112,1,19900,38007,2023-02-02
4881,13112,1,31200,43013,2023-02-02
4881,13112,1,9700,3009,2023-02-02
4881,13112,1,19900,38002,2023-02-02
4882,12996,2,29600,1011,2023-02-02
4882,12996,1,17400,7007,2023-02-02
4882,12996,2,35800,27011,2023-02-02
4882,12996,1,14800,1002,2023-02-02
4882,12996,2,59600,15009,2023-02-02
4882,12996,1,18600,39009,2023-02-02
4883,10708,1,7400,29007,2023-02-02
4883,10708,1,21000,26015,2023-02-02
4883,10708,1,22500,25004,2023-02-02
4884,10792,1,14800,1002,2023-02-02
4884,10792,2,45000,25008,2023-02-02
4884,10792,3,63000,26015,2023-02-02
4884,10792,2,29600,1001,2023-02-02
4884,10792,1,14400,21008,2023-02-02
4885,12424,2,42000,26011,2023-02-02
4886,11421,3,73800,24010,2023-02-02
4886,11421,1,16200,47010,2023-02-02
4886,11421,1,17300,22015,2023-02-02
4886,11421,1,12100,34007,2023-02-02
4886,11421,2,29800,40005,2023-02-02
4886,11421,1,14800,1011,2023-02-02
4887,10181,1,6900,31007,2023-02-02
4887,10181,1,17400,7008,2023-02-02
4887,10181,1,19900,38007,2023-02-02
4887,10181,2,37200,39005,2023-02-02
4866,10251,1,21000,26015,2023-02-01
4867,12747,2,35800,27001,2023-02-01
4867,12747,2,49200,24014,2023-02-01
4868,12345,2,13800,31006,2023-02-01
4868,12345,1,14400,21005,2023-02-01
4868,12345,2,49200,24002,2023-02-01
4868,12345,1,23300,42003,2023-02-01
4868,12345,2,39800,38007,2023-02-01
4868,12345,2,13800,31004,2023-02-01
4869,10927,1,6900,31008,2023-02-01
4869,10927,3,73800,24003,2023-02-01
4869,10927,2,57400,5009,2023-02-01
4869,10927,2,39000,13010,2023-02-01
4869,10927,1,6800,45006,2023-02-01
4869,10927,3,16500,36015,2023-02-01
4870,10966,1,27800,6011,2023-02-01
4870,10966,2,12400,9007,2023-02-01
4870,10966,3,63000,26015,2023-02-01
4870,10966,2,17400,35006,2023-02-01
4870,10966,3,48600,47010,2023-02-01
4871,12945,1,12600,20014,2023-02-01
4871,12945,1,15700,16006,2023-02-01
4871,12945,2,34800,7005,2023-02-01
4871,12945,1,8200,12006,2023-02-01
4872,12837,2,29800,40012,2023-02-01
4873,11079,2,39600,8013,2023-02-01
4873,11079,1,26500,33009,2023-02-01
4873,11079,1,19400,49015,2023-02-01
4873,11079,1,18200,17011,2023-02-01
4873,11079,3,73800,24002,2023-02-01
4874,12774,2,12600,37003,2023-02-01
4874,12774,1,21100,18005,2023-02-01
4875,12669,1,21000,26011,2023-02-01
4875,12669,1,12100,34005,2023-02-01
4875,12669,1,22500,25003,2023-02-01
4875,12669,1,23800,32005,2023-02-01
4875,12669,1,19400,49015,2023-02-01
4876,13086,2,36400,17004,2023-02-01
4876,13086,1,6800,45006,2023-02-01
4876,13086,2,29600,1011,2023-02-01
4876,13086,1,15800,46013,2023-02-01
4876,13086,1,24600,24011,2023-02-01
4877,10551,1,16200,47015,2023-02-01
4878,12751,1,31200,43002,2023-02-01
4878,12751,1,14400,21008,2023-02-01
4879,11965,1,6800,45006,2023-02-01
4879,11965,1,26500,33009,2023-02-01
4880,11776,1,18200,17001,2023-02-01
4880,11776,1,17300,22015,2023-02-01
4880,11776,2,49200,24002,2023-02-01
4880,11776,1,7400,29007,2023-02-01
4880,11776,1,26500,33012,2023-02-01
4854,11956,2,28800,21008,2023-01-31
4854,11956,1,16200,47001,2023-01-31
4854,11956,1,5500,36013,2023-01-31
4854,11956,1,21000,26015,2023-01-31
4854,11956,1,9700,3010,2023-01-31
4855,10821,1,23800,32003,2023-01-31
4855,10821,1,27800,6011,2023-01-31
4855,10821,2,34800,7010,2023-01-31
4855,10821,2,13600,45006,2023-01-31
4855,10821,2,45000,25004,2023-01-31
4856,10937,1,17400,7007,2023-01-31
4856,10937,2,17400,35004,2023-01-31
4857,10797,1,14800,1011,2023-01-31
4857,10797,1,14900,40002,2023-01-31
4857,10797,1,15700,16005,2023-01-31
4858,11096,2,24200,34012,2023-01-31
4858,11096,1,22500,25007,2023-01-31
4858,11096,2,46600,42008,2023-01-31
4859,10210,1,15800,46009,2023-01-31
4859,10210,1,15800,2012,2023-01-31
4859,10210,2,12600,37011,2023-01-31
4859,10210,1,19900,38007,2023-01-31
4860,12438,2,36400,17001,2023-01-31
4860,12438,1,14800,1005,2023-01-31
4861,10842,1,12100,34005,2023-01-31
4861,10842,1,19500,13013,2023-01-31
4861,10842,2,35800,27004,2023-01-31
4861,10842,3,24300,44014,2023-01-31
4862,12662,2,39800,38014,2023-01-31
4862,12662,1,17900,27011,2023-01-31
4863,12664,2,34800,7004,2023-01-31
4863,12664,1,6900,31008,2023-01-31
4863,12664,2,29600,1002,2023-01-31
4863,12664,1,31200,43002,2023-01-31
4864,13091,3,54600,17001,2023-01-31
4864,13091,2,11000,36013,2023-01-31
4864,13091,2,15200,30015,2023-01-31
4865,10855,1,19800,8013,2023-01-31
4865,10855,2,11000,36015,2023-01-31
4846,13239,1,12100,34013,2023-01-30
4846,13239,1,27800,6001,2023-01-30
4846,13239,1,17900,27001,2023-01-30
4847,13303,1,17900,27006,2023-01-30
4848,13409,1,16200,47001,2023-01-30
4848,13409,1,17400,7005,2023-01-30
4848,13409,1,17400,7007,2023-01-30
4848,13409,1,9700,3010,2023-01-30
4849,12109,3,26400,11015,2023-01-30
4849,12109,2,29600,1011,2023-01-30
4849,12109,3,29100,3002,2023-01-30
4849,12109,3,20400,45006,2023-01-30
4849,12109,1,16200,47010,2023-01-30
4849,12109,1,29800,15007,2023-01-30
4850,10789,1,21000,26015,2023-01-30
4851,11423,1,17400,7005,2023-01-30
4851,11423,1,21000,26012,2023-01-30
4851,11423,2,14800,29005,2023-01-30
4851,11423,2,45000,25008,2023-01-30
4852,13255,1,15800,46009,2023-01-30
4852,13255,2,39000,13010,2023-01-30
4852,13255,2,24200,34007,2023-01-30
4852,13255,2,34800,7005,2023-01-30
4852,13255,1,21000,26011,2023-01-30
4852,13255,3,69900,42012,2023-01-30
4853,12162,1,8200,12006,2023-01-30
4853,12162,3,22800,30010,2023-01-30
4853,12162,2,11000,36015,2023-01-30
4831,11941,2,55600,6011,2023-01-29
4831,11941,2,16200,44010,2023-01-29
4831,11941,1,5500,36002,2023-01-29
4832,12721,1,18200,17004,2023-01-29
4833,11048,1,18200,17001,2023-01-29
4833,11048,2,15200,30010,2023-01-29
4834,11218,1,6900,31006,2023-01-29
4834,11218,2,32400,47008,2023-01-29
4834,11218,1,27800,6011,2023-01-29
4835,10972,2,62400,43005,2023-01-29
4835,10972,1,24600,24002,2023-01-29
4835,10972,1,6900,31004,2023-01-29
4835,10972,1,5500,36001,2023-01-29
4835,10972,1,21100,18013,2023-01-29
4835,10972,1,23300,42001,2023-01-29
4836,11697,1,15800,2002,2023-01-29
4836,11697,1,14900,40011,2023-01-29
4836,11697,1,17400,7009,2023-01-29
4837,10197,1,6300,37003,2023-01-29
4838,10129,1,31200,43003,2023-01-29
4838,10129,2,36600,14012,2023-01-29
4838,10129,2,31400,16011,2023-01-29
4838,10129,1,31200,43002,2023-01-29
4838,10129,1,23300,42003,2023-01-29
